Age(yr),LOM (g/cm2),ROM_cellulose (g/cm2),ROM_lignin(g/cm2),ROM (g/cm2),dt (cm),db (cm),rt (g/cm2),frp (g/cm2),TOM (g/cm2),wi_t (g/cm2),V(cm3),db_corr (cm),BD (g/cm3),AFDW or OM %,OC Density (mg/cm3),C_Seq (g/m2/yr),OM Density (mg/cm3),Inorganic Matter(%),Inorganic Matter Density (mg/cc),Necro_Mass (Mg/ha),LOM_A (g/cm2),ROM_A_cell (g/cm2),ROM_A_lig(g/cm2),ROM_A (g/cm2),LOM_Nr (g/cm2),ROM_Nr (g/cm2),Cumulative Nr (Mg/ha),Vol cont to cohort from litter,Vol cont to cohort from live root,Vol cont to cohort from necro root,Vol cont to cohort from inorganic,Vol cont % to cohort from litter,Vol cont % to cohort from live root,Vol cont %to cohort from necro root,Vol cont % to cohort from inorganic
88,2.402751694585009e-17,0.036008797120300556,0.11207945533816184,0.1480882524584624,312.11637935448823,314.9943571901873,0.0,0.0,0.14808825245846244,0.40968,2.8779778356990677,314.9943571901873,0.1938056108493191,26.550140099537263,21.12334318915287,607.9251351424718,51.45566120125821,73.44985990046274,142.3499496480609,14.808825245846243,2.033764502716905e-19,0.0,0.007267033650079233,0.007267033650079233,2.38241404955784e-17,0.14082121880838316,1525.27235823937,0.1311265544943925,0.0,2.5409819344710067,0.20586934673366833,4.556204459529535,0.0,88.29053173906033,7.153263801410137
89,1.5137335675885556e-17,0.03561630123168928,0.11164234546234302,0.1472586466940323,314.9943571901873,317.8573655967195,0.0,0.0,0.14725864669403232,0.40968,2.863008406532159,317.8573655967195,0.19452916918557903,26.440730512805015,21.10425674250116,604.2166446739413,51.43493339315748,73.55926948719498,143.09423579242153,14.725864669403233,1.28127163671165e-19,0.0,0.007238692218843924,0.007238692218843924,1.500920851221439e-17,0.14001995447518836,1539.274353686889,0.13061516093186437,0.0,2.5265238988666257,0.20586934673366833,4.562164771638691,0.0,88.2471701131642,7.190665115197101
90,9.5365214758079e-18,0.03522808354826387,0.11120694031503987,0.14643502386330376,317.8573655967195,320.70551253030453,0.0,0.0,0.14643502386330376,0.40968,2.8481469335850536,320.70551253030453,0.19525503312545262,26.33178705477634,21.085143848457715,600.5358779618435,51.414139536327184,73.66821294522366,143.84089358912541,14.643502386330375,8.072011311283395e-20,0.0,0.007210461319190432,0.007210461319190432,9.455801362695066e-18,0.13922456254411333,1553.1968099413002,0.1301057618042301,0.0,2.5121718250471554,0.20586934673366833,4.56808461213979,0.0,88.2037297803665,7.228185607493712
91,6.008008529758978e-18,0.0348440974375878,0.11077323324781121,0.145617330685399,320.70551253030453,323.53890498576067,0.0,0.0,0.145617330685399,0.40968,2.833392455456133,323.53890498576067,0.19598320367377564,26.223308242030395,21.06600442434653,596.8825800254901,51.39327960198043,73.7766917579696,144.58992407179522,14.561733068539901,5.085367126108539e-20,0.0,0.00718234052004559,0.00718234052004559,5.957154858497892e-18,0.1384349901653534,1567.0403089578356,0.1295983493331936,0.0,2.4979247593892713,0.20586934673366833,4.573963945009878,0.0,88.16021072474916,7.265825330240971
92,3.785045373748156e-18,0.03446429677551809,0.11034121763814475,0.14480551441366285,323.53890498576067,326.35764900614396,0.0,0.0,0.14480551441366285,0.40968,2.818744020383305,326.35764900614396,0.19671368183985152,26.115292581950765,21.046838387015455,593.2564985137335,51.372353561204974,73.88470741804923,145.34132827864653,14.480551441366284,3.20378128944838e-20,0.0,0.007154329392017412,0.007154329392017412,3.753007560853672e-18,0.13765118502164544,1580.8054274600001,0.12909291577079415,0.0,2.4837817578788424,0.20586934673366833,4.579802736157629,0.0,88.11661292823202,7.303584335610346
93,2.384578585461338e-18,0.03408863594066495,0.10991088688935599,0.14399952283002093,326.35764900614396,329.1618496922862,0.0,0.0,0.14399952283002093,0.40968,2.804200686142202,329.1618496922862,0.19744646863763704,26.00773857302804,21.02764565284289,589.6573836765757,51.35136138495244,73.99226142697196,146.0951072526846,14.399952283002094,2.0183822123524792e-20,0.0,0.007126427507388544,0.007126427507388544,2.364394763337813e-18,0.1368730953226324,1594.4927369922634,0.12858945339928807,0.0,2.469741886009246,0.20586934673366833,4.585600953410767,0.0,88.0729363705749,7.34146267601436
94,1.502284508840643e-18,0.0337170698089117,0.1094822344304875,0.1431993042393992,329.1618496922862,331.9516112122317,0.0,0.0,0.1431993042393992,0.40968,2.7897615199454906,331.9516112122317,0.19818156508596474,25.90064470515852,21.008426137748668,586.084988337085,51.33030304403821,74.09935529484147,146.8512620419265,14.319930423939919,1.271580793782062e-20,0.0,0.0070986344401097285,0.0070986344401097285,1.4895687009028224e-18,0.13610066979928948,1608.1028039721925,0.12808795453103083,0.0,2.455804218680792,0.20586934673366833,4.591358566503332,0.0,88.02918102937974,7.379460404116938
95,9.46439240569605e-19,0.03334955374799456,0.1090552537162086,0.14240480746420314,331.9516112122317,334.72703681057493,0.0,0.0,0.14240480746420314,0.40968,2.7754255983432525,334.72703681057493,0.19891897220871735,25.794009459939105,20.989179757200265,582.5390678636152,51.3091785091302,74.2059905400609,147.60979369958716,14.240480746420314,8.01095900082699e-21,0.0,0.0070709497657933,0.0070709497657933,9.38428281568778e-19,0.13533385769840983,1621.6361897420334,0.1275884115083598,0.0,2.441967840101224,0.20586934673366833,4.597075547062826,0.0,87.9853468800936,7.417577572843562
96,5.962567215588511e-19,0.03298604361214142,0.10862993822671538,0.1416159818388568,334.72703681057493,337.4882288176994,0.0,0.0,0.1416159818388568,0.40968,2.761192007124444,337.4882288176994,0.19965869103502965,25.68783131095829,20.969906426222295,579.0193801423293,51.28798775074583,74.31216868904171,148.37070328428385,14.16159818388568,5.046904170521004e-21,0.0,0.007043373061706706,0.007043373061706706,5.912098173883301e-19,0.13457260877715008,1635.0934506197486,0.1270908167034772,0.0,2.4282318436872985,0.20586934673366833,4.602751868597211,0.0,87.94143389601159,7.455814235391202
97,3.756417345820762e-19,0.03262649573676908,0.10820628146763119,0.14083277720440027,337.4882288176994,340.2352886589188,0.0,0.0,0.14083277720440027,0.40968,2.7470598412194183,340.2352886589188,0.20040072259948535,25.582108724083323,20.95060605940576,575.5256855500191,51.26673073924896,74.41789127591667,149.1339918602364,14.083277720440027,3.179549627428232e-21,0.0,0.00701590390676605,0.00701590390676605,3.7246218495464795e-19,0.13381687329763423,1648.475137949512,0.12659516251833364,0.0,2.4145953319674165,0.20586934673366833,4.608387506481771,0.0,87.89744204828021,7.494170445238028
98,2.36654292786708e-19,0.0322708669332383,0.10778427696990743,0.14005514390314572,340.2352886589188,342.9683168635223,0.0,0.0,0.14005514390314572,0.40968,2.7330282046034937,342.9683168635223,0.20114506794228265,25.476840157743514,20.931278570914422,572.0577469272195,51.24540744483994,74.52315984225649,149.8996604974427,14.005514390314572,2.003116265279786e-21,0.0,0.006988541881529663,0.006988541881529663,2.346511765214282e-19,0.13306660202161605,1661.7817981516737,0.12610144138451215,0.0,2.401057416485313,0.20586934673366833,4.6139824379458565,0.0,87.85337130590122,7.532646256152916
99,1.4909220445562603e-19,0.031919114483666,0.10736391828972479,0.1392830327733908,342.9683168635223,345.68741307372386,0.0,0.0,0.1392830327733908,0.40968,2.7190962102015646,345.68741307372386,0.20189172810942982,25.372024063209764,20.91192387449468,568.6153295516162,51.22401783755456,74.62797593679024,150.66771027187525,13.92830327733908,1.2619632471262652e-21,0.0,0.006961286568191697,0.006961286568191697,1.4783024120849976e-19,0.1323217462051991,1675.0139727721937,0.12560964576311257,0.0,2.3876172177047836,0.20586934673366833,4.619536642059503,0.0,87.80922163573578,7.571241722204725
